0|0|0|60|90|90|"Moist"|"213889167"|"134346809"
60|90|90|200|200|200|"Wet"|"213889167"|"134346810"
50|80|100|200|200|200|"Wet"|"213889168"|"134346811"
0|0|0|50|80|100|"Moist"|"213889168"|"134346812"
70|110|120|200|200|200|"Wet"|"213889169"|"134346813"
0|0|0|70|110|120|"Moist"|"213889169"|"134346814"
0|0|0|30|50|60|"Moist"|"213889170"|"134346815"
30|50|60|200|200|200|"Wet"|"213889170"|"134346816"
15|30|50|200|200|200|"Wet"|"213889171"|"134346817"
0|0|0|15|30|50|"Moist"|"213889171"|"134346818"
0|0|0|15|30|30|"Moist"|"213889172"|"134346819"
15|30|30|200|200|200|"Wet"|"213889172"|"134346820"
0|15|20|200|200|200|"Wet"|"213889173"|"134346821"
0|0|0|0|15|20|"Moist"|"213889173"|"134346822"
60|90|100|200|200|200|"Wet"|"213889174"|"134346823"
0|0|0|60|90|100|"Moist"|"213889174"|"134346824"
0|0|0|60|90|90|"Moist"|"213889175"|"134346825"
60|90|90|200|200|200|"Wet"|"213889175"|"134346826"
0|0|0|40|70|90|"Moist"|"213889176"|"134346827"
40|70|90|200|200|200|"Wet"|"213889176"|"134346828"
0|0|0|50|80|100|"Moist"|"213889177"|"134346829"
50|80|100|200|200|200|"Wet"|"213889177"|"134346830"
30|50|60|200|200|200|"Wet"|"213889178"|"134346831"
0|0|0|30|50|60|"Moist"|"213889178"|"134346832"
0|0|0|15|30|50|"Moist"|"213889179"|"134346833"
15|30|50|200|200|200|"Wet"|"213889179"|"134346834"
70|110|120|200|200|200|"Wet"|"213889180"|"134346835"
0|0|0|70|110|120|"Moist"|"213889180"|"134346836"
0|0|0|15|30|30|"Moist"|"213889181"|"134346837"
15|30|30|200|200|200|"Wet"|"213889181"|"134346838"
0|0|0|60|100|110|"Moist"|"213889182"|"134346839"
60|100|110|200|200|200|"Wet"|"213889182"|"134346840"
0|0|0|40|80|100|"Moist"|"213889183"|"134346841"
40|80|100|200|200|200|"Wet"|"213889183"|"134346842"
0|0|0|30|50|60|"Moist"|"213889184"|"134346843"
30|50|60|200|200|200|"Wet"|"213889184"|"134346844"
